User,Card,Year,Month,Day,Time,Amount,Use Chip,Merchant Name,Merchant City,Merchant State,Zip,MCC,Errors?,Is Fraud?
150,2,2026,8,24,05:38,$11.07,Online Transaction,-2952122732,New York,WA,66985,5541,,No
177,1,2026,8,24,05:42,$78.64,Swipe Transaction,-9579485210,Detroit,GA,11934,5812,,No
191,1,2026,8,24,06:01,$43.21,Swipe Transaction,-9747139103,New York,NY,53309,5812,,No
73,2,2026,8,24,06:02,$3.98,Chip Transaction,-7553262727,Seattle,PA,15209,5999,,No
82,0,2026,8,24,06:02,$60.24,Chip Transaction,-3334036238,Detroit,PA,57400,5999,,No
189,0,2026,8,24,06:10,$7.11,Online Transaction,-1148254644,Chicago,NY,16572,5999,,No
184,2,2026,8,24,06:33,$5.61,Online Transaction,-3334036238,Detroit,PA,57400,5999,,No
19,1,2026,8,24,06:50,$44.92,Swipe Transaction,-7253682786,New York,WA,42098,4899,,No
113,1,2026,8,24,07:01,$29.63,Chip Transaction,-1103393960,Detroit,TX,80010,4899,,No
135,2,2026,8,24,07:04,$53.49,Chip Transaction,-2952122732,New York,WA,66985,5541,,No
175,1,2026,8,24,07:16,$85.44,Swipe Transaction,-7438442699,Houston,FL,88104,5942,,No
120,0,2026,8,24,07:17,$47.85,Chip Transaction,-3334036238,Detroit,PA,57400,5999,,No
35,1,2026,8,24,07:26,$37.08,Swipe Transaction,-6326438361,New York,FL,46434,5942,,No
180,2,2026,8,24,07:29,$20.71,Chip Transaction,-8679236864,New York,IL,84364,5812,,No
31,0,2026,8,24,07:51,$64.91,Online Transaction,-7553262727,Seattle,PA,15209,5999,,No
167,2,2026,8,24,08:37,$25.17,Chip Transaction,-5289639016,Chicago,PA,44671,5411,,No
84,1,2026,8,24,08:42,$5.68,Online Transaction,-4916957577,Houston,IL,19880,5942,,No
74,0,2026,8,24,08:46,$25.94,Swipe Transaction,-8860972880,Chicago,CA,42018,5311,,No
11,2,2026,8,24,08:49,$41.18,Chip Transaction,-7553262727,Seattle,PA,15209,5999,,No
157,0,2026,8,24,08:53,$21.03,Chip Transaction,-6326438361,New York,FL,46434,5942,,No
20,1,2026,8,24,08:54,$48.20,Swipe Transaction,-5352916651,Detroit,PA,84085,7995,,No
12,2,2026,8,24,09:09,$236.01,Online Transaction,-9332220623,Chicago,CA,22156,4111,,No
170,2,2026,8,24,09:26,$12.22,Online Transaction,-7728217008,Detroit,GA,49240,5812,,No
190,1,2026,8,24,09:29,$19.82,Chip Transaction,-9579485210,Detroit,GA,11934,5812,,No
135,2,2026,8,24,09:39,$5.54,Online Transaction,-3390142871,Detroit,PA,66155,5999,,No
31,1,2026,8,24,09:43,$33.43,Chip Transaction,-7657668555,Seattle,FL,14165,5411,,No
22,2,2026,8,24,09:47,$10.67,Chip Transaction,-4916957577,Houston,IL,19880,5942,,No
78,2,2026,8,24,10:10,$52.85,Chip Transaction,-1042186646,Houston,CA,79822,5541,,No
109,2,2026,8,24,10:20,$19.75,Chip Transaction,-3432503894,Seattle,NY,99166,5812,,No
174,1,2026,8,24,10:33,$13.94,Online Transaction,-1148254644,Chicago,NY,16572,5999,,No
131,0,2026,8,24,10:41,$24.90,Chip Transaction,-9335152680,Chicago,IL,17665,5999,,No
194,0,2026,8,24,10:45,$85.27,Online Transaction,-7620925180,Seattle,IL,10942,5812,,No
59,2,2026,8,24,11:08,$36.83,Online Transaction,-3989620584,Los Angeles,TX,76784,5942,,No
97,0,2026,8,24,11:19,$56.15,Online Transaction,-3853681964,Houston,FL,71213,5411,,No
130,0,2026,8,24,11:21,$5.94,Chip Transaction,-5003224336,Houston,WA,93886,7995,,No
55,2,2026,8,24,11:22,$5.26,Online Transaction,-7553262727,Seattle,PA,15209,5999,,No
67,1,2026,8,24,11:33,$49.68,Chip Transaction,-5352916651,Detroit,PA,84085,7995,,No
179,1,2026,8,24,11:38,$15.66,Chip Transaction,-9332220623,Chicago,CA,22156,4111,,No
183,1,2026,8,24,11:59,$33.30,Swipe Transaction,-3132585291,Houston,NY,24662,5311,,No
4,2,2026,8,24,12:04,$100.12,Swipe Transaction,-8029246294,Chicago,TX,42325,7995,,No
140,1,2026,8,24,12:05,$17.04,Swipe Transaction,-9597581989,Los Angeles,GA,88907,5411,,No
53,1,2026,8,24,12:07,$31.63,Swipe Transaction,-5289639016,Chicago,PA,44671,5411,,No
183,1,2026,8,24,12:10,$7.57,Swipe Transaction,-7620925180,Seattle,IL,10942,5812,,No
40,1,2026,8,24,12:16,$1.41,Swipe Transaction,-9747139103,New York,NY,53309,5812,,No
10,1,2026,8,24,12:17,$166.42,Swipe Transaction,-5721798322,New York,GA,37938,7995,,No
174,0,2026,8,24,12:18,$61.99,Chip Transaction,-9759748338,New York,MI,62581,5732,,No
65,2,2026,8,24,12:30,$8.23,Online Transaction,-3989620584,Los Angeles,TX,76784,5942,,No
170,0,2026,8,24,12:42,$15.85,Swipe Transaction,-5003224336,Houston,WA,93886,7995,,No
120,2,2026,8,24,13:29,$28.06,Swipe Transaction,-7438442699,Houston,FL,88104,5942,,No
16,1,2026,8,24,13:50,$6.27,Online Transaction,-1103393960,Detroit,TX,80010,4899,,No
48,2,2026,8,24,14:12,$21.43,Chip Transaction,-8860972880,Chicago,CA,42018,5311,,No
148,0,2026,8,24,14:24,$93.38,Online Transaction,-9332220623,Chicago,CA,22156,4111,,No
148,2,2026,8,24,14:43,$12.74,Swipe Transaction,-8775988461,Houston,GA,49651,5999,,No
175,2,2026,8,24,14:43,$47.00,Chip Transaction,-9579485210,Detroit,GA,11934,5812,Bad PIN,No
138,2,2026,8,24,15:28,$2.41,Online Transaction,-2952122732,New York,WA,66985,5541,,No
139,0,2026,8,24,15:33,$62.24,Chip Transaction,-5003224336,Houston,WA,93886,7995,,No
27,2,2026,8,24,15:34,$17.43,Online Transaction,-3989620584,Los Angeles,TX,76784,5942,,No
7,1,2026,8,24,15:41,$50.28,Swipe Transaction,-8051271516,Detroit,WA,75612,5541,,No
166,1,2026,8,24,16:01,$31.82,Swipe Transaction,-9579485210,Detroit,GA,11934,5812,,No
51,1,2026,8,24,16:08,$14.66,Swipe Transaction,-5128256752,New York,CA,82512,5541,,No
141,1,2026,8,24,16:23,$19.92,Online Transaction,-8935253474,New York,MI,12757,5999,,No
114,0,2026,8,24,16:23,$64.31,Online Transaction,-8300112729,Detroit,WA,69929,5311,,No
183,2,2026,8,24,16:28,$11.01,Swipe Transaction,-3853681964,Houston,FL,71213,5411,,No
68,0,2026,8,24,16:36,$675.03,Chip Transaction,-7728217008,Detroit,GA,49240,5812,,No
22,1,2026,8,24,16:37,$33.65,Swipe Transaction,-5981051812,New York,OH,91416,5999,,No
90,2,2026,8,24,16:52,$22.28,Chip Transaction,-7638611535,Chicago,GA,89507,4111,,No
70,0,2026,8,24,17:02,$13.03,Chip Transaction,-6326438361,New York,FL,46434,5942,,No
81,0,2026,8,24,17:13,$57.31,Online Transaction,-7589470809,Detroit,GA,64987,4899,,No
79,0,2026,8,24,17:16,$53.96,Chip Transaction,-5128256752,New York,CA,82512,5541,,No
123,1,2026,8,24,17:20,$55.85,Swipe Transaction,-8679236864,New York,IL,84364,5812,,No
8,0,2026,8,24,17:26,$33.49,Swipe Transaction,-9759748338,New York,MI,62581,5732,Bad PIN,No
120,1,2026,8,24,17:27,$37.66,Swipe Transaction,-7728217008,Detroit,GA,49240,5812,,No
37,0,2026,8,24,17:31,$13.53,Swipe Transaction,-8433057726,Chicago,MI,37460,5732,,No
19,2,2026,8,24,17:44,$147.06,Online Transaction,-7657668555,Seattle,FL,14165,5411,,No
137,1,2026,8,24,17:59,$21.97,Online Transaction,-2913827697,Houston,GA,69177,5812,,No
183,0,2026,8,24,18:10,$55.92,Online Transaction,-2332927794,Chicago,FL,82845,5942,,No
72,0,2026,8,24,18:16,$7.49,Online Transaction,-9715722110,Seattle,MI,37869,5942,,No
105,1,2026,8,24,18:19,$63.87,Online Transaction,-1115768534,New York,IL,62923,5812,,No
51,2,2026,8,24,18:22,$9.62,Online Transaction,-8880019869,Detroit,MI,41285,5732,,No
102,1,2026,8,24,18:32,$12.65,Online Transaction,-1148254644,Chicago,NY,16572,5999,,No
92,0,2026,8,24,18:32,$85.54,Chip Transaction,-8880019869,Detroit,MI,41285,5732,,No
12,2,2026,8,24,18:33,$25.84,Online Transaction,-9597581989,Los Angeles,GA,88907,5411,,No
31,1,2026,8,24,18:33,$25.47,Chip Transaction,-5289639016,Chicago,PA,44671,5411,,No
68,0,2026,8,24,19:14,$81.46,Online Transaction,-7553262727,Seattle,PA,15209,5999,Bad PIN,No
5,1,2026,8,24,19:14,$28.38,Online Transaction,-7728217008,Detroit,GA,49240,5812,,No
176,2,2026,8,24,19:55,$11.75,Online Transaction,-7718830596,New York,GA,20500,5541,,No
173,0,2026,8,24,20:02,$45.60,Chip Transaction,-6326438361,New York,FL,46434,5942,,No
168,2,2026,8,24,20:02,$4.87,Swipe Transaction,-9579485210,Detroit,GA,11934,5812,,No
120,1,2026,8,24,20:15,$32.36,Online Transaction,-7638611535,Chicago,GA,89507,4111,,No
104,1,2026,8,24,20:37,$7.94,Chip Transaction,-9577298449,Houston,MI,24322,4899,,No
75,0,2026,8,24,20:39,$17.04,Chip Transaction,-9332220623,Chicago,CA,22156,4111,,No
7,2,2026,8,24,20:40,$9.80,Chip Transaction,-9759748338,New York,MI,62581,5732,,No
188,1,2026,8,24,21:09,$15.50,Chip Transaction,-3853681964,Houston,FL,71213,5411,,No
8,1,2026,8,24,21:12,$42.96,Swipe Transaction,-1115768534,New York,IL,62923,5812,,No
173,0,2026,8,24,21:16,$32.56,Swipe Transaction,-8051271516,Detroit,WA,75612,5541,,No
77,1,2026,8,24,21:19,$81.30,Online Transaction,-9715722110,Seattle,MI,37869,5942,,No
4,1,2026,8,24,21:27,$17.99,Online Transaction,-5048593026,Los Angeles,GA,79514,5411,,No
39,0,2026,8,24,21:49,$52.12,Online Transaction,-5981051812,New York,OH,91416,5999,,No
10,0,2026,8,24,21:56,$49.18,Online Transaction,-9579485210,Detroit,GA,11934,5812,,No
186,0,2026,8,24,22:03,$22.58,Online Transaction,-9597581989,Los Angeles,GA,88907,5411,,No
41,2,2026,8,24,22:07,$5.79,Swipe Transaction,-7589470809,Detroit,GA,64987,4899,,No
165,2,2026,8,24,22:28,$53.90,Online Transaction,-3390142871,Detroit,PA,66155,5999,,No
199,1,2026,8,24,22:36,$5.92,Chip Transaction,-8860972880,Chicago,CA,42018,5311,,No
123,1,2026,8,24,22:37,$201.28,Swipe Transaction,-5352916651,Detroit,PA,84085,7995,,No
191,1,2026,8,24,22:40,$7.37,Online Transaction,-1148254644,Chicago,NY,16572,5999,,No
143,1,2026,8,24,23:16,$104.64,Online Transaction,-7718830596,New York,GA,20500,5541,,No
134,0,2026,8,24,23:22,$16.61,Swipe Transaction,-4916957577,Houston,IL,19880,5942,,No
50,0,2026,8,24,23:38,$17.93,Chip Transaction,-5721798322,New York,GA,37938,7995,,No
34,0,2026,8,24,23:44,$47.44,Swipe Transaction,-8029246294,Chicago,TX,42325,7995,,No
73,0,2026,8,25,00:07,$11.97,Online Transaction,-7718830596,New York,GA,20500,5541,,No
117,2,2026,8,25,00:34,$25.24,Chip Transaction,-5289639016,Chicago,PA,44671,5411,,No
9,0,2026,8,25,00:39,$10.49,Online Transaction,-8935253474,New York,MI,12757,5999,,No
16,1,2026,8,25,00:40,$98.69,Swipe Transaction,-8775988461,Houston,GA,49651,5999,,No
149,0,2026,8,25,00:42,$2.72,Chip Transaction,-7438442699,Houston,FL,88104,5942,,No
97,2,2026,8,25,00:44,$11.29,Online Transaction,-9577298449,Houston,MI,24322,4899,,No
189,0,2026,8,25,00:51,$4.44,Online Transaction,-8679236864,New York,IL,84364,5812,,No
195,2,2026,8,25,00:56,$15.78,Online Transaction,-8433057726,Chicago,MI,37460,5732,,No
170,0,2026,8,25,01:09,$66.18,Chip Transaction,-2952122732,New York,WA,66985,5541,,No
33,0,2026,8,25,01:20,$6.52,Swipe Transaction,-7589470809,Detroit,GA,64987,4899,,No
4,1,2026,8,25,01:23,$29.06,Chip Transaction,-7657668555,Seattle,FL,14165,5411,,No
137,0,2026,8,25,01:26,$21.52,Chip Transaction,-7553262727,Seattle,PA,15209,5999,,No
27,2,2026,8,25,01:29,$14.26,Swipe Transaction,-8433057726,Chicago,MI,37460,5732,,No
17,0,2026,8,25,01:47,$28.88,Online Transaction,-7728217008,Detroit,GA,49240,5812,,No
179,2,2026,8,25,01:49,$30.06,Chip Transaction,-8935253474,New York,MI,12757,5999,,No
36,1,2026,8,25,01:51,$128.69,Chip Transaction,-9332220623,Chicago,CA,22156,4111,,No
94,0,2026,8,25,02:03,$85.70,Swipe Transaction,-9748162863,Houston,NY,61173,5732,,No
5,1,2026,8,25,02:14,$11.10,Online Transaction,-8029246294,Chicago,TX,42325,7995,,No
175,2,2026,8,25,02:40,$10.55,Swipe Transaction,-8775988461,Houston,GA,49651,5999,,No
163,0,2026,8,25,03:00,$12.38,Online Transaction,-7969893382,Houston,FL,34957,5812,,No
196,1,2026,8,25,03:07,$33.50,Chip Transaction,-3334036238,Detroit,PA,57400,5999,,No
145,1,2026,8,25,03:07,$18.56,Chip Transaction,-3132585291,Houston,NY,24662,5311,,No
155,1,2026,8,25,03:12,$67.75,Chip Transaction,-8880019869,Detroit,MI,41285,5732,,No
173,1,2026,8,25,03:22,$21.66,Swipe Transaction,-9335152680,Chicago,IL,17665,5999,,No
81,0,2026,8,25,03:25,$58.05,Online Transaction,-7718830596,New York,GA,20500,5541,,No
22,0,2026,8,25,03:37,$30.40,Chip Transaction,-7718830596,New York,GA,20500,5541,,No
114,1,2026,8,25,03:51,$16.58,Chip Transaction,-8029246294,Chicago,TX,42325,7995,,No
157,1,2026,8,25,03:52,$112.34,Chip Transaction,-1115768534,New York,IL,62923,5812,,No
188,1,2026,8,25,04:04,$22.00,Swipe Transaction,-1042186646,Houston,CA,79822,5541,,No
142,1,2026,8,25,04:07,$5.82,Chip Transaction,-2332927794,Chicago,FL,82845,5942,,No
127,0,2026,8,25,04:17,$33.40,Chip Transaction,-5048593026,Los Angeles,GA,79514,5411,,No
191,2,2026,8,25,04:32,$19.00,Chip Transaction,-7657668555,Seattle,FL,14165,5411,,No
25,2,2026,8,25,04:33,$12.16,Swipe Transaction,-5048593026,Los Angeles,GA,79514,5411,,No
138,0,2026,8,25,04:41,$53.88,Online Transaction,-6354879578,Los Angeles,FL,73653,5942,,No
189,0,2026,8,25,04:52,$11.47,Swipe Transaction,-9335152680,Chicago,IL,17665,5999,,No
120,2,2026,8,25,04:56,$60.09,Chip Transaction,-8051271516,Detroit,WA,75612,5541,,No
109,2,2026,8,25,05:06,$10.02,Online Transaction,-5289639016,Chicago,PA,44671,5411,Bad PIN,No
40,1,2026,8,25,05:15,$41.31,Online Transaction,-9177126911,Seattle,OH,28373,4111,,No
148,2,2026,8,25,05:23,$58.45,Chip Transaction,-7620925180,Seattle,IL,10942,5812,,No
5,0,2026,8,25,05:25,$179.46,Online Transaction,-2913827697,Houston,GA,69177,5812,,No
136,2,2026,8,25,05:28,$37.56,Online Transaction,-7728217008,Detroit,GA,49240,5812,,No
37,1,2026,8,25,05:29,$9.43,Chip Transaction,-5128256752,New York,CA,82512,5541,,No
134,0,2026,8,25,05:31,$30.54,Chip Transaction,-7728217008,Detroit,GA,49240,5812,,No
37,1,2026,8,25,05:37,$445.32,Chip Transaction,-9335152680,Chicago,IL,17665,5999,,No
60,0,2026,8,25,05:41,$3.19,Online Transaction,-7253682786,New York,WA,42098,4899,,No
22,1,2026,8,25,05:42,$80.49,Swipe Transaction,-3334036238,Detroit,PA,57400,5999,,No
22,1,2026,8,25,05:53,$41.48,Online Transaction,-8880019869,Detroit,MI,41285,5732,,No
0,1,2026,8,25,05:53,$46.89,Swipe Transaction,-1148254644,Chicago,NY,16572,5999,,No
114,1,2026,8,25,06:02,$31.61,Swipe Transaction,-7589470809,Detroit,GA,64987,4899,,No
190,1,2026,8,25,06:04,$98.92,Swipe Transaction,-9579485210,Detroit,GA,11934,5812,,No
78,2,2026,8,25,06:07,$26.13,Online Transaction,-3019388817,Detroit,GA,89818,4899,,No
37,0,2026,8,25,06:13,$41.82,Chip Transaction,-2913827697,Houston,GA,69177,5812,,No
174,1,2026,8,25,06:21,$357.85,Online Transaction,-7728217008,Detroit,GA,49240,5812,,No
47,2,2026,8,25,06:28,$190.60,Chip Transaction,-3334036238,Detroit,PA,57400,5999,,No
1,1,2026,8,25,06:34,$2.14,Online Transaction,-5048593026,Los Angeles,GA,79514,5411,,No
88,0,2026,8,25,06:34,$133.68,Online Transaction,-4535306022,Seattle,IL,54942,4899,,No
82,0,2026,8,25,06:35,$17.85,Online Transaction,-7657668555,Seattle,FL,14165,5411,,No
122,1,2026,8,25,06:40,$6.68,Chip Transaction,-5981051812,New York,OH,91416,5999,,No
194,0,2026,8,25,06:46,$15.76,Chip Transaction,-3019388817,Detroit,GA,89818,4899,,No
31,1,2026,8,25,06:49,$2.08,Online Transaction,-8860972880,Chicago,CA,42018,5311,,No
106,1,2026,8,25,06:51,$106.38,Online Transaction,-9529060554,Detroit,TX,99192,4111,,No
105,2,2026,8,25,07:02,$3.63,Swipe Transaction,-9759748338,New York,MI,62581,5732,,No
5,2,2026,8,25,07:04,$32.64,Swipe Transaction,-2332927794,Chicago,FL,82845,5942,,No
2,1,2026,8,25,07:11,$39.73,Chip Transaction,-5003224336,Houston,WA,93886,7995,,No
35,0,2026,8,25,07:21,$20.11,Chip Transaction,-3853681964,Houston,FL,71213,5411,,No
74,0,2026,8,25,07:36,$7.57,Online Transaction,-3853681964,Houston,FL,71213,5411,,No
183,2,2026,8,25,07:39,$9.15,Swipe Transaction,-3432503894,Seattle,NY,99166,5812,,No
52,2,2026,8,25,08:25,$107.20,Chip Transaction,-5048593026,Los Angeles,GA,79514,5411,,No
162,2,2026,8,25,08:35,$22.03,Swipe Transaction,-1148254644,Chicago,NY,16572,5999,,No
55,1,2026,8,25,08:35,$107.20,Online Transaction,-7253682786,New York,WA,42098,4899,,No
82,2,2026,8,25,08:39,$22.57,Online Transaction,-8860972880,Chicago,CA,42018,5311,,No
73,0,2026,8,25,08:39,$4.95,Chip Transaction,-8775988461,Houston,GA,49651,5999,,No
19,1,2026,8,25,08:42,$6.71,Online Transaction,-8860972880,Chicago,CA,42018,5311,,No
138,2,2026,8,25,08:45,$43.06,Swipe Transaction,-6266383540,Los Angeles,FL,54597,5732,,No
23,1,2026,8,25,08:58,$18.61,Online Transaction,-7718830596,New York,GA,20500,5541,,No
174,0,2026,8,25,09:33,$5.10,Swipe Transaction,-9747139103,New York,NY,53309,5812,,No
179,2,2026,8,25,09:33,$110.75,Chip Transaction,-3132585291,Houston,NY,24662,5311,,No
92,2,2026,8,25,09:48,$19.73,Swipe Transaction,-3132585291,Houston,NY,24662,5311,,No
91,2,2026,8,25,09:59,$22.91,Swipe Transaction,-9701262893,Detroit,IL,47930,5812,,No
129,1,2026,8,25,10:23,$21.50,Online Transaction,-9579485210,Detroit,GA,11934,5812,,No
157,1,2026,8,25,10:34,$27.91,Online Transaction,-4916957577,Houston,IL,19880,5942,,No
65,2,2026,8,25,10:36,$108.80,Online Transaction,-8860972880,Chicago,CA,42018,5311,,No
113,0,2026,8,25,10:52,$5.73,Chip Transaction,-3989620584,Los Angeles,TX,76784,5942,,No
146,0,2026,8,25,11:03,$458.35,Online Transaction,-6266383540,Los Angeles,FL,54597,5732,,No
140,2,2026,8,25,11:17,$44.71,Online Transaction,-4535306022,Seattle,IL,54942,4899,,No
24,2,2026,8,25,11:21,$15.03,Swipe Transaction,-5352916651,Detroit,PA,84085,7995,,No
98,1,2026,8,25,11:30,$74.23,Chip Transaction,-6354879578,Los Angeles,FL,73653,5942,,No
59,0,2026,8,25,11:32,$8.61,Chip Transaction,-6354879578,Los Angeles,FL,73653,5942,,No
52,2,2026,8,25,11:40,$9.74,Chip Transaction,-5128256752,New York,CA,82512,5541,,No
197,1,2026,8,25,11:40,$56.21,Chip Transaction,-8775988461,Houston,GA,49651,5999,,No
191,1,2026,8,25,11:41,$23.85,Swipe Transaction,-7438442699,Houston,FL,88104,5942,,No
168,1,2026,8,25,11:45,$95.88,Chip Transaction,-5048593026,Los Angeles,GA,79514,5411,,No
102,0,2026,8,25,11:45,$25.61,Chip Transaction,-9759748338,New York,MI,62581,5732,,Yes
74,2,2026,8,25,11:45,$13.55,Online Transaction,-3390142871,Detroit,PA,66155,5999,,No
53,1,2026,8,25,11:56,$43.20,Chip Transaction,-5352916651,Detroit,PA,84085,7995,,No
5,2,2026,8,25,11:56,$6.14,Swipe Transaction,-2570858543,Seattle,CA,59615,5812,,No
18,2,2026,8,25,11:59,$10.31,Online Transaction,-6266383540,Los Angeles,FL,54597,5732,,No
52,0,2026,8,25,12:05,$18.03,Chip Transaction,-9597581989,Los Angeles,GA,88907,5411,,No
107,2,2026,8,25,12:09,$8.16,Chip Transaction,-7620925180,Seattle,IL,10942,5812,,No
101,2,2026,8,25,12:11,$53.44,Swipe Transaction,-9529060554,Detroit,TX,99192,4111,,No
139,1,2026,8,25,12:28,$89.24,Swipe Transaction,-5858092863,Seattle,IL,50857,4111,,No
28,0,2026,8,25,12:42,$12.17,Chip Transaction,-3989620584,Los Angeles,TX,76784,5942,,No
22,2,2026,8,25,12:45,$15.85,Swipe Transaction,-8775988461,Houston,GA,49651,5999,,No
67,2,2026,8,25,13:07,$27.62,Online Transaction,-8880019869,Detroit,MI,41285,5732,,No
2,1,2026,8,25,13:13,$15.74,Chip Transaction,-7718830596,New York,GA,20500,5541,,No
139,1,2026,8,25,13:18,$51.41,Swipe Transaction,-8775988461,Houston,GA,49651,5999,,No
32,2,2026,8,25,13:33,$38.58,Swipe Transaction,-8300112729,Detroit,WA,69929,5311,,No
84,2,2026,8,25,13:34,$46.12,Chip Transaction,-7657668555,Seattle,FL,14165,5411,,No
38,1,2026,8,25,13:47,$2.72,Swipe Transaction,-5858092863,Seattle,IL,50857,4111,,No
182,1,2026,8,25,13:48,$40.89,Chip Transaction,-6354879578,Los Angeles,FL,73653,5942,,No
199,2,2026,8,25,13:48,$1.97,Online Transaction,-6266383540,Los Angeles,FL,54597,5732,,No
131,1,2026,8,25,13:49,$18.10,Swipe Transaction,-9332220623,Chicago,CA,22156,4111,,No
37,1,2026,8,25,13:49,$5.48,Swipe Transaction,-1115768534,New York,IL,62923,5812,,No
198,2,2026,8,25,14:03,$47.12,Online Transaction,-1115768534,New York,IL,62923,5812,,No
161,0,2026,8,25,14:04,$9.73,Online Transaction,-7969893382,Houston,FL,34957,5812,,No
10,2,2026,8,25,14:11,$8.76,Online Transaction,-7253682786,New York,WA,42098,4899,,No
162,2,2026,8,25,14:12,$48.07,Chip Transaction,-6266383540,Los Angeles,FL,54597,5732,,No
154,2,2026,8,25,14:26,$102.73,Chip Transaction,-7589470809,Detroit,GA,64987,4899,,No
107,1,2026,8,25,14:48,$45.35,Online Transaction,-9577298449,Houston,MI,24322,4899,,No
177,0,2026,8,25,14:54,$95.86,Chip Transaction,-6326438361,New York,FL,46434,5942,,No
11,2,2026,8,25,15:01,$9.37,Online Transaction,-4916957577,Houston,IL,19880,5942,,No
2,0,2026,8,25,15:09,$290.96,Online Transaction,-7438442699,Houston,FL,88104,5942,,No
125,2,2026,8,25,15:10,$28.00,Online Transaction,-1042186646,Houston,CA,79822,5541,,No
96,1,2026,8,25,15:10,$30.77,Online Transaction,-7620925180,Seattle,IL,10942,5812,Bad PIN,No
14,2,2026,8,25,15:11,$5.46,Online Transaction,-7553262727,Seattle,PA,15209,5999,,No
72,2,2026,8,25,15:13,$4.29,Swipe Transaction,-9759748338,New York,MI,62581,5732,,No
106,1,2026,8,25,15:18,$51.03,Swipe Transaction,-2952122732,New York,WA,66985,5541,,No
102,0,2026,8,25,15:31,$17.26,Chip Transaction,-3432503894,Seattle,NY,99166,5812,,No
172,0,2026,8,25,15:39,$11.60,Chip Transaction,-5289639016,Chicago,PA,44671,5411,,No
162,2,2026,8,25,15:44,$8.99,Swipe Transaction,-8300112729,Detroit,WA,69929,5311,,No
3,2,2026,8,25,16:06,$3.22,Chip Transaction,-3019388817,Detroit,GA,89818,4899,,No
41,2,2026,8,25,16:06,$52.07,Online Transaction,-5003224336,Houston,WA,93886,7995,,No
104,1,2026,8,25,16:11,$35.99,Swipe Transaction,-8679236864,New York,IL,84364,5812,,No
29,0,2026,8,25,16:21,$76.89,Online Transaction,-7620925180,Seattle,IL,10942,5812,,No
61,1,2026,8,25,16:25,$25.87,Swipe Transaction,-3132585291,Houston,NY,24662,5311,,No
59,2,2026,8,25,16:39,$22.12,Chip Transaction,-6266383540,Los Angeles,FL,54597,5732,,No
19,2,2026,8,25,16:40,$140.91,Chip Transaction,-7253682786,New York,WA,42098,4899,,No
171,0,2026,8,25,16:43,$5.91,Online Transaction,-7969893382,Houston,FL,34957,5812,,No
70,1,2026,8,25,16:56,$87.55,Swipe Transaction,-9748162863,Houston,NY,61173,5732,,No
44,1,2026,8,25,16:58,$29.19,Swipe Transaction,-1042186646,Houston,CA,79822,5541,,No
10,2,2026,8,25,17:04,$28.84,Online Transaction,-5981051812,New York,OH,91416,5999,,No
59,2,2026,8,25,17:06,$20.23,Online Transaction,-8679236864,New York,IL,84364,5812,,No
2,1,2026,8,25,17:10,$10.97,Chip Transaction,-1115768534,New York,IL,62923,5812,,No
131,1,2026,8,25,17:22,$89.50,Online Transaction,-1148254644,Chicago,NY,16572,5999,,No
31,1,2026,8,25,17:41,$5.47,Swipe Transaction,-9748162863,Houston,NY,61173,5732,,No
90,2,2026,8,25,18:01,$12.31,Online Transaction,-5048593026,Los Angeles,GA,79514,5411,,No
73,0,2026,8,25,18:12,$147.74,Online Transaction,-5289639016,Chicago,PA,44671,5411,,No
