symbol,bar_ts,open,high,low,close,volume,vwap,trade_count
MSFT,2026-09-22T13:24:00,438.1489,438.1489,436.7008,436.7008,44703,437.3609,4
GOOGL,2026-09-22T13:24:00,168.6773,168.9412,168.3016,168.3113,42362,168.5824,4
AMZN,2026-09-22T13:24:00,197.5467,197.8416,197.4065,197.6944,40163,197.6167,4
TSLA,2026-09-22T13:24:00,247.9059,247.9803,247.3385,247.3385,37130,247.7461,4
AAPL,2026-09-22T13:25:00,221.5136,221.5136,220.1413,220.1413,48034,220.7803,4
MSFT,2026-09-22T13:25:00,436.7008,437.3076,436.7008,437.3076,22619,436.906,4
GOOGL,2026-09-22T13:25:00,168.3113,168.3113,167.6821,167.6821,22226,168.0894,4
AMZN,2026-09-22T13:25:00,197.6944,197.6944,197.2029,197.5494,27213,197.4363,4
TSLA,2026-09-22T13:25:00,247.3385,247.3832,247.1011,247.3527,30401,247.2992,4
AAPL,2026-09-22T13:26:00,220.1413,220.1413,219.3705,219.3705,38355,219.6985,4
MSFT,2026-09-22T13:26:00,437.3076,437.7676,436.5316,437.7676,21776,437.1202,4
GOOGL,2026-09-22T13:26:00,167.6821,168.3593,167.6821,168.3593,2467,168.1178,4
AMZN,2026-09-22T13:26:00,197.5494,197.5494,197.0017,197.0845,27271,197.1926,4
TSLA,2026-09-22T13:26:00,247.3527,247.3527,246.8481,246.8481,48681,247.0678,4
AAPL,2026-09-22T13:27:00,219.3705,219.3705,218.6978,218.6978,25416,219.0762,4
MSFT,2026-09-22T13:27:00,437.7676,438.1829,437.6021,438.1829,25080,437.8265,4
GOOGL,2026-09-22T13:27:00,168.3593,168.3604,168.1379,168.2775,2445,168.272,4
AMZN,2026-09-22T13:27:00,197.0845,197.0845,196.6778,196.8496,30257,196.8073,4
TSLA,2026-09-22T13:27:00,246.8481,246.9434,246.5246,246.8998,10175,246.7711,4
AAPL,2026-09-22T13:28:00,218.6978,218.6978,218.2435,218.5485,27945,218.4424,4
MSFT,2026-09-22T13:28:00,438.1829,438.6464,437.9689,438.3937,19143,438.3449,4
GOOGL,2026-09-22T13:28:00,168.2775,168.8719,168.2775,168.8719,16619,168.493,4
AMZN,2026-09-22T13:28:00,196.8496,197.372,196.8286,197.2338,8783,197.0724,4
TSLA,2026-09-22T13:28:00,246.8998,246.9755,246.3726,246.9755,9520,246.7685,4
AAPL,2026-09-22T13:29:00,218.5485,218.8199,218.2293,218.6071,48723,218.5271,4
MSFT,2026-09-22T13:29:00,438.3937,438.9483,438.3937,438.9483,21137,438.7019,4
GOOGL,2026-09-22T13:29:00,168.8719,169.0764,168.7663,169.0514,25333,168.9568,4
AMZN,2026-09-22T13:29:00,197.2338,197.3387,197.0748,197.0748,25935,197.2034,4
TSLA,2026-09-22T13:29:00,246.9755,246.9755,246.0875,246.0875,23008,246.6156,4
AAPL,2026-09-22T13:30:00,218.6071,218.6071,218.2958,218.5419,25195,218.4636,4
MSFT,2026-09-22T13:30:00,438.9483,438.9483,438.0781,438.0781,30670,438.3814,4
GOOGL,2026-09-22T13:30:00,169.0514,169.2176,168.9859,168.9859,35032,169.0781,4
AMZN,2026-09-22T13:30:00,197.0748,197.0748,196.8404,197.0122,22562,196.9686,4
TSLA,2026-09-22T13:30:00,246.0875,246.1897,245.6938,245.6938,38097,246.0086,4
AAPL,2026-09-22T13:31:00,218.5419,218.6488,218.3028,218.3028,42659,218.5048,4
MSFT,2026-09-22T13:31:00,438.0781,438.9991,437.6897,438.9991,6523,438.2178,4
GOOGL,2026-09-22T13:31:00,168.9859,169.636,168.9859,169.636,35401,169.3802,4
AMZN,2026-09-22T13:31:00,197.0122,197.0721,196.8728,196.8728,29918,197.0168,4
TSLA,2026-09-22T13:31:00,245.6938,246.452,245.6938,246.452,3251,246.0739,4
AAPL,2026-09-22T13:32:00,218.3028,218.5147,218.3028,218.3134,20004,218.3722,4
MSFT,2026-09-22T13:32:00,438.9991,438.9991,438.0408,438.0408,45693,438.5,4
GOOGL,2026-09-22T13:32:00,169.636,169.636,168.9861,169.0399,40872,169.1817,4
AMZN,2026-09-22T13:32:00,196.8728,196.9555,196.7105,196.7257,12522,196.816,4
TSLA,2026-09-22T13:32:00,246.452,247.1328,246.4428,246.989,45327,246.7542,4
AAPL,2026-09-22T13:33:00,218.3134,218.3134,217.7816,218.1943,47794,218.1253,4
MSFT,2026-09-22T13:33:00,438.0408,438.0408,437.6238,437.6238,4164,437.9051,4
GOOGL,2026-09-22T13:33:00,169.0399,169.3143,168.9309,169.3143,8787,169.1155,4
AMZN,2026-09-22T13:33:00,196.7257,196.76,196.352,196.352,30222,196.6184,4
TSLA,2026-09-22T13:33:00,246.989,247.2001,246.7743,247.2001,34783,246.9882,4
AAPL,2026-09-22T13:34:00,218.1943,218.3079,217.9086,218.2578,10099,218.1536,4
MSFT,2026-09-22T13:34:00,437.6238,437.8247,437.1027,437.1027,39972,437.621,4
GOOGL,2026-09-22T13:34:00,169.3143,169.3143,168.8121,168.8121,11472,169.083,4
AMZN,2026-09-22T13:34:00,196.352,196.352,196.0766,196.1298,19987,196.1618,4
TSLA,2026-09-22T13:34:00,247.2001,247.2546,247.0498,247.1373,42473,247.1791,4
AAPL,2026-09-22T13:35:00,218.2578,218.93,218.2578,218.4264,14523,218.6071,4
MSFT,2026-09-22T13:35:00,437.1027,438.0565,437.1027,438.0565,21919,437.6184,4
GOOGL,2026-09-22T13:35:00,168.8121,169.169,168.6684,169.169,34937,168.8782,4
AMZN,2026-09-22T13:35:00,196.1298,196.1298,195.3934,195.3934,19194,195.7394,4
TSLA,2026-09-22T13:35:00,247.1373,247.6066,247.1373,247.6066,33563,247.3557,4
AAPL,2026-09-22T13:36:00,218.4264,218.4264,217.8655,217.8655,16389,218.2024,4
MSFT,2026-09-22T13:36:00,438.0565,438.9536,438.0565,438.8777,39502,438.64,4
GOOGL,2026-09-22T13:36:00,169.169,169.169,168.5645,168.5645,43081,168.892,4
AMZN,2026-09-22T13:36:00,195.3934,195.8122,195.3934,195.6751,48405,195.5521,4
TSLA,2026-09-22T13:36:00,247.6066,247.6066,247.1332,247.1332,14213,247.3906,4
AAPL,2026-09-22T13:37:00,217.8655,217.8655,217.4686,217.6478,7089,217.7132,4
MSFT,2026-09-22T13:37:00,438.8777,439.051,438.1761,439.051,31685,438.6666,4
GOOGL,2026-09-22T13:37:00,168.5645,168.6919,168.4468,168.6919,25212,168.5409,4
AMZN,2026-09-22T13:37:00,195.6751,195.6751,195.3113,195.5346,8269,195.4792,4
TSLA,2026-09-22T13:37:00,247.1332,247.4279,247.1332,247.4279,45096,247.2556,4
AAPL,2026-09-22T13:38:00,217.6478,217.7742,217.1317,217.1317,31675,217.5619,4
MSFT,2026-09-22T13:38:00,439.051,439.051,438.2458,438.2458,9044,438.6929,4
GOOGL,2026-09-22T13:38:00,168.6919,168.8276,168.5776,168.8276,23540,168.6877,4
AMZN,2026-09-22T13:38:00,195.5346,195.8124,195.5346,195.7559,40225,195.6658,4
TSLA,2026-09-22T13:38:00,247.4279,247.6747,247.4279,247.635,46232,247.5545,4
AAPL,2026-09-22T13:39:00,217.1317,217.3571,216.9964,217.3057,38126,217.2138,4
MSFT,2026-09-22T13:39:00,438.2458,438.4317,437.6107,438.4317,48712,437.9615,4
GOOGL,2026-09-22T13:39:00,168.8276,168.8276,168.4923,168.5465,24585,168.641,4
AMZN,2026-09-22T13:39:00,195.7559,196.1174,195.7559,195.8384,2292,195.8991,4
TSLA,2026-09-22T13:39:00,247.635,247.6351,246.85,246.85,42129,247.3669,4
AAPL,2026-09-22T13:40:00,217.3057,217.4917,217.2926,217.3845,12020,217.3631,4
MSFT,2026-09-22T13:40:00,438.4317,438.8467,438.0906,438.0906,7874,438.4742,4
GOOGL,2026-09-22T13:40:00,168.5465,168.8146,168.5465,168.8146,5901,168.7179,4
AMZN,2026-09-22T13:40:00,195.8384,195.8458,195.807,195.807,13813,195.832,4
TSLA,2026-09-22T13:40:00,246.85,246.85,246.7648,246.8209,46416,246.8029,4
AAPL,2026-09-22T13:41:00,217.3845,218.0791,217.3845,217.8791,1107,217.7842,4
MSFT,2026-09-22T13:41:00,438.0906,438.1814,437.8675,438.0468,20476,438.0574,4
GOOGL,2026-09-22T13:41:00,168.8146,168.8146,168.3986,168.4331,5175,168.5489,4
AMZN,2026-09-22T13:41:00,195.807,195.807,195.3263,195.4512,47440,195.6083,4
TSLA,2026-09-22T13:41:00,246.8209,247.1242,246.5306,246.713,45382,246.7745,4
AAPL,2026-09-22T13:42:00,217.8791,218.0564,217.6714,217.7596,34861,217.8675,4
MSFT,2026-09-22T13:42:00,438.0468,438.0468,437.3795,437.5167,45415,437.6631,4
GOOGL,2026-09-22T13:42:00,168.4331,168.8031,168.3062,168.8031,45296,168.5183,4
AMZN,2026-09-22T13:42:00,195.4512,195.5942,195.368,195.5942,44324,195.4519,4
TSLA,2026-09-22T13:42:00,246.713,247.28,246.713,247.28,6532,247.0629,4
AAPL,2026-09-22T13:43:00,217.7596,218.2321,217.703,218.2321,42986,217.9426,4
MSFT,2026-09-22T13:43:00,437.5167,438.673,437.5167,438.3568,19353,437.9796,4
GOOGL,2026-09-22T13:43:00,168.8031,169.4089,168.8031,169.1275,17613,169.2292,4
AMZN,2026-09-22T13:43:00,195.5942,195.679,195.2669,195.4724,18595,195.4775,4
TSLA,2026-09-22T13:43:00,247.28,247.28,246.9615,247.115,40058,247.1374,4
AAPL,2026-09-22T13:44:00,218.2321,218.2321,217.3301,217.3301,12001,217.8116,4
MSFT,2026-09-22T13:44:00,438.3568,438.9261,438.1888,438.9261,14385,438.4851,4
GOOGL,2026-09-22T13:44:00,169.1275,169.163,168.81,168.9341,43446,169.0059,4
AMZN,2026-09-22T13:44:00,195.4724,195.4724,194.8307,194.8307,3013,195.264,4
TSLA,2026-09-22T13:44:00,247.115,247.115,246.301,246.4035,6722,246.639,4
AAPL,2026-09-22T13:45:00,217.3301,217.3301,217.0403,217.0403,9715,217.1998,4
MSFT,2026-09-22T13:45:00,438.9261,438.9261,438.1567,438.7986,44295,438.6108,4
GOOGL,2026-09-22T13:45:00,168.9341,169.4014,168.9341,169.3103,47904,169.2631,4
AMZN,2026-09-22T13:45:00,194.8307,195.0173,194.4669,194.4669,2835,194.7594,4
TSLA,2026-09-22T13:45:00,246.4035,246.6828,246.3564,246.4965,33403,246.5082,4
AAPL,2026-09-22T13:46:00,217.0403,217.2009,216.662,216.662,20288,217.0242,4
MSFT,2026-09-22T13:46:00,438.7986,438.7986,438.4098,438.7909,46147,438.6296,4
GOOGL,2026-09-22T13:46:00,169.3103,169.3103,168.7277,168.7277,30738,169.0071,4
AMZN,2026-09-22T13:46:00,194.4669,195.0064,194.4669,194.9044,17885,194.7402,4
TSLA,2026-09-22T13:46:00,246.4965,246.4965,245.4415,245.4415,17093,245.8942,4
AAPL,2026-09-22T13:47:00,216.662,217.1996,216.6472,217.1996,31000,216.8478,4
MSFT,2026-09-22T13:47:00,438.7909,438.7909,438.445,438.6696,43760,438.6753,4
GOOGL,2026-09-22T13:47:00,168.7277,168.7277,168.3648,168.4706,37098,168.4965,4
AMZN,2026-09-22T13:47:00,194.9044,195.2338,194.73,195.2338,34336,194.9225,4
TSLA,2026-09-22T13:47:00,245.4415,245.4415,244.9032,245.0438,19524,245.0488,4
AAPL,2026-09-22T13:48:00,217.1996,217.1996,216.4982,216.4982,8194,216.7689,4
MSFT,2026-09-22T13:48:00,438.6696,439.1035,438.6263,439.1035,47010,438.8346,4
GOOGL,2026-09-22T13:48:00,168.4706,168.5715,168.2561,168.2561,43678,168.4442,4
AMZN,2026-09-22T13:48:00,195.2338,195.2338,194.6846,194.6846,3043,194.9886,4
TSLA,2026-09-22T13:48:00,245.0438,245.0438,244.2007,244.579,16821,244.6134,4
AAPL,2026-09-22T13:49:00,216.4982,217.1322,216.4982,216.9279,40197,216.8102,4
MSFT,2026-09-22T13:49:00,439.1035,439.1035,438.2838,438.2838,47192,438.6543,4
GOOGL,2026-09-22T13:49:00,168.2561,168.2561,167.8953,167.8953,20137,168.0879,4
AMZN,2026-09-22T13:49:00,194.6846,194.6846,194.3566,194.3566,43553,194.5474,4
TSLA,2026-09-22T13:49:00,244.579,244.9277,244.579,244.8836,22786,244.7847,4
AAPL,2026-09-22T13:50:00,216.9279,217.2395,216.7949,216.7949,16717,217.0381,4
MSFT,2026-09-22T13:50:00,438.2838,438.5901,438.1117,438.5027,45347,438.4151,4
GOOGL,2026-09-22T13:50:00,167.8953,168.1851,167.6087,168.1851,22143,167.9024,4
AMZN,2026-09-22T13:50:00,194.3566,194.3566,193.6792,193.6792,36113,194.0401,4
TSLA,2026-09-22T13:50:00,244.8836,244.8836,244.3497,244.4258,11276,244.5814,4
AAPL,2026-09-22T13:51:00,216.7949,216.9642,216.4754,216.9642,4547,216.7307,4
MSFT,2026-09-22T13:51:00,438.5027,439.8168,438.5027,439.0066,41511,438.9894,4
GOOGL,2026-09-22T13:51:00,168.1851,168.1851,167.6597,167.9369,4675,167.9555,4
AMZN,2026-09-22T13:51:00,193.6792,194.2478,193.6792,194.088,29805,194.0482,4
TSLA,2026-09-22T13:51:00,244.4258,244.4258,243.8297,244.1104,1845,244.1264,4
AAPL,2026-09-22T13:52:00,216.9642,216.9642,216.7652,216.7652,45083,216.8651,4
MSFT,2026-09-22T13:52:00,439.0066,439.3342,438.9666,439.3342,9495,439.1635,4
GOOGL,2026-09-22T13:52:00,167.9369,168.2438,167.9032,168.0101,6610,168.04,4
AMZN,2026-09-22T13:52:00,194.088,194.4411,194.088,194.4411,46176,194.3056,4
TSLA,2026-09-22T13:52:00,244.1104,244.1104,243.7525,243.7849,37022,243.9257,4
AAPL,2026-09-22T13:53:00,216.7652,217.2094,216.7652,216.9867,34136,217.0135,4
MSFT,2026-09-22T13:53:00,439.3342,439.9207,439.3256,439.3256,16252,439.5805,4
GOOGL,2026-09-22T13:53:00,168.0101,168.4309,168.0101,168.3758,13541,168.2729,4
AMZN,2026-09-22T13:53:00,194.4411,194.6495,193.9073,193.9073,2398,194.2804,4
TSLA,2026-09-22T13:53:00,243.7849,244.4725,243.7849,244.0925,33734,244.1785,4
AAPL,2026-09-22T13:54:00,216.9867,216.9867,216.551,216.5935,17176,216.6765,4
MSFT,2026-09-22T13:54:00,439.3256,439.6568,439.0786,439.0786,9581,439.3327,4
GOOGL,2026-09-22T13:54:00,168.3758,168.7251,168.3758,168.7251,34482,168.5703,4
AMZN,2026-09-22T13:54:00,193.9073,194.3854,193.9073,194.3854,17644,194.1346,4
TSLA,2026-09-22T13:54:00,244.0925,244.5294,244.0925,244.1652,36277,244.2879,4
AAPL,2026-09-22T13:55:00,216.5935,216.8981,216.5575,216.5575,4448,216.7323,4
MSFT,2026-09-22T13:55:00,439.0786,439.324,438.3746,438.3746,9363,438.9405,4
GOOGL,2026-09-22T13:55:00,168.7251,168.8999,168.3301,168.8999,49202,168.6758,4
AMZN,2026-09-22T13:55:00,194.3854,194.4595,194.2644,194.3294,32318,194.3415,4
TSLA,2026-09-22T13:55:00,244.1652,245.0672,244.1652,245.0672,37178,244.6723,4
AAPL,2026-09-22T13:56:00,216.5575,216.5575,215.9096,215.9096,42828,216.3331,4
MSFT,2026-09-22T13:56:00,438.3746,438.707,437.1405,437.1405,8258,438.0509,4
GOOGL,2026-09-22T13:56:00,168.8999,168.9997,168.7698,168.7698,10905,168.9121,4
AMZN,2026-09-22T13:56:00,194.3294,194.3991,194.0337,194.1695,11414,194.2358,4
TSLA,2026-09-22T13:56:00,245.0672,245.3266,244.9409,245.2935,33936,245.1544,4
AAPL,2026-09-22T13:57:00,215.9096,216.2307,215.6543,215.8845,43871,215.9131,4
MSFT,2026-09-22T13:57:00,437.1405,438.6869,437.1405,438.4974,20380,437.8859,4
GOOGL,2026-09-22T13:57:00,168.7698,169.1044,168.7698,169.0236,9851,168.9481,4
AMZN,2026-09-22T13:57:00,194.1695,194.4418,194.1695,194.4418,1805,194.3161,4
TSLA,2026-09-22T13:57:00,245.2935,245.8394,245.2635,245.8394,21440,245.4752,4
AAPL,2026-09-22T13:58:00,215.8845,216.8444,215.8845,216.8263,15094,216.5388,4
MSFT,2026-09-22T13:58:00,438.4974,439.5316,438.3839,439.5316,40606,438.9814,4
GOOGL,2026-09-22T13:58:00,169.0236,169.197,168.9035,169.0112,30659,169.0464,4
AMZN,2026-09-22T13:58:00,194.4418,194.475,194.1039,194.3682,4659,194.3384,4
TSLA,2026-09-22T13:58:00,245.8394,245.8394,245.4548,245.6358,36743,245.6227,4
AAPL,2026-09-22T13:59:00,216.8263,216.8263,215.9845,215.9845,16720,216.4071,4
MSFT,2026-09-22T13:59:00,439.5316,439.5316,438.6974,438.8096,5708,438.9658,4
GOOGL,2026-09-22T13:59:00,169.0112,169.4846,169.0112,169.4083,47138,169.2937,4
AMZN,2026-09-22T13:59:00,194.3682,194.7168,194.2845,194.7168,47543,194.4537,4
TSLA,2026-09-22T13:59:00,245.6358,245.8152,245.2975,245.2975,4956,245.5579,4
AAPL,2026-09-22T14:00:00,215.9845,216.5644,215.9845,216.5092,43766,216.3535,4
MSFT,2026-09-22T14:00:00,438.8096,439.0899,438.2926,438.2926,25892,438.6788,4
GOOGL,2026-09-22T14:00:00,169.4083,169.4083,169.1163,169.1163,25709,169.2899,4
AMZN,2026-09-22T14:00:00,194.7168,194.7686,194.2609,194.2609,2864,194.6234,4
TSLA,2026-09-22T14:00:00,245.2975,245.7697,245.2975,245.6528,15268,245.5336,4
AAPL,2026-09-22T14:01:00,216.5092,216.9797,216.5092,216.9797,46590,216.7153,4
MSFT,2026-09-22T14:01:00,438.2926,438.4439,438.2926,438.3679,18185,438.3746,4
GOOGL,2026-09-22T14:01:00,169.1163,169.9161,169.1163,169.9161,10850,169.5331,4
AMZN,2026-09-22T14:01:00,194.2609,194.4434,194.0816,194.4434,15573,194.2615,4
TSLA,2026-09-22T14:01:00,245.6528,245.9185,245.6528,245.8904,48111,245.8228,4
AAPL,2026-09-22T14:02:00,216.9797,217.4541,216.8501,217.4541,4199,217.0511,4
MSFT,2026-09-22T14:02:00,438.3679,440.3753,438.3679,440.3753,29288,439.3731,4
GOOGL,2026-09-22T14:02:00,169.9161,169.9161,169.4139,169.4139,32841,169.764,4
AMZN,2026-09-22T14:02:00,194.4434,194.5885,194.311,194.311,9097,194.4601,4
TSLA,2026-09-22T14:02:00,245.8904,246.0655,245.8308,245.9112,33893,245.9358,4
AAPL,2026-09-22T14:03:00,217.4541,217.5957,217.1495,217.4156,44575,217.3775,4
MSFT,2026-09-22T14:03:00,440.3753,440.9918,439.6228,439.9572,40341,440.2508,4
GOOGL,2026-09-22T14:03:00,169.4139,169.5373,169.3875,169.3875,30052,169.469,4
AMZN,2026-09-22T14:03:00,194.311,194.7442,194.311,194.543,1466,194.5831,4
TSLA,2026-09-22T14:03:00,245.9112,246.2255,245.9112,246.13,39809,246.0644,4
AAPL,2026-09-22T14:04:00,217.4156,217.6784,217.4156,217.5954,36985,217.5699,4
MSFT,2026-09-22T14:04:00,439.9572,439.9572,439.0511,439.0511,42534,439.4429,4
GOOGL,2026-09-22T14:04:00,169.3875,169.4363,169.0783,169.0783,30771,169.32,4
AMZN,2026-09-22T14:04:00,194.543,194.9034,194.543,194.8504,20959,194.7344,4
TSLA,2026-09-22T14:04:00,246.13,247.3371,246.13,247.3371,24716,246.7883,4
AAPL,2026-09-22T14:05:00,217.5954,217.5954,217.2256,217.4747,42660,217.4376,4
MSFT,2026-09-22T14:05:00,439.0511,440.2964,438.2664,440.2964,34493,439.2078,4
GOOGL,2026-09-22T14:05:00,169.0783,169.1831,169.0492,169.1381,9444,169.1162,4
AMZN,2026-09-22T14:05:00,194.8504,195.2185,194.8504,195.2185,43494,195.0347,4
TSLA,2026-09-22T14:05:00,247.3371,247.3371,246.0682,246.4611,40168,246.6199,4
AAPL,2026-09-22T14:06:00,217.4747,217.4747,217.1481,217.2798,35753,217.2988,4
MSFT,2026-09-22T14:06:00,440.2964,440.2964,439.4149,439.4149,19582,439.7282,4
GOOGL,2026-09-22T14:06:00,169.1381,169.1381,168.923,168.923,29186,169.0355,4
AMZN,2026-09-22T14:06:00,195.2185,195.2185,195.0215,195.109,19139,195.119,4
TSLA,2026-09-22T14:06:00,246.4611,246.4611,245.9763,245.9763,37212,246.1637,4
AAPL,2026-09-22T14:07:00,217.2798,217.3557,217.1881,217.2053,27545,217.258,4
MSFT,2026-09-22T14:07:00,439.4149,439.4149,438.8712,438.8712,34380,439.0599,4
GOOGL,2026-09-22T14:07:00,168.923,169.1639,168.923,169.1639,35539,169.0145,4
AMZN,2026-09-22T14:07:00,195.109,195.109,194.5252,194.5252,36320,194.8711,4
TSLA,2026-09-22T14:07:00,245.9763,246.0061,245.6797,246.0014,22940,245.9079,4
AAPL,2026-09-22T14:08:00,217.2053,217.22,217.078,217.22,29977,217.1663,4
MSFT,2026-09-22T14:08:00,438.8712,440.3627,438.8712,440.3627,46120,439.5923,4
GOOGL,2026-09-22T14:08:00,169.1639,169.2833,169.103,169.2833,12161,169.1663,4
AMZN,2026-09-22T14:08:00,194.5252,194.5252,194.2844,194.2844,31747,194.4513,4
TSLA,2026-09-22T14:08:00,246.0014,246.9148,246.0014,246.7125,39456,246.481,4
AAPL,2026-09-22T14:09:00,217.22,217.2538,216.9796,217.1858,3091,217.1662,4
MSFT,2026-09-22T14:09:00,440.3627,440.4072,439.5084,439.7771,13733,440.0748,4
GOOGL,2026-09-22T14:09:00,169.2833,169.3676,169.0674,169.3676,34767,169.2238,4
AMZN,2026-09-22T14:09:00,194.2844,194.5024,194.1091,194.4892,11592,194.3603,4
TSLA,2026-09-22T14:09:00,246.7125,246.9786,246.6805,246.8523,22454,246.8054,4
AAPL,2026-09-22T14:10:00,217.1858,217.5584,216.9801,217.5584,20369,217.1878,4
MSFT,2026-09-22T14:10:00,439.7771,439.7771,438.0713,438.0713,8596,438.9123,4
GOOGL,2026-09-22T14:10:00,169.3676,169.5021,169.3676,169.4324,805,169.4166,4
AMZN,2026-09-22T14:10:00,194.4892,194.8841,194.4892,194.6822,37635,194.695,4
TSLA,2026-09-22T14:10:00,246.8523,247.0879,246.5043,246.5043,9627,246.8267,4
AAPL,2026-09-22T14:11:00,217.5584,218.7705,217.5584,218.6304,40110,218.3522,4
MSFT,2026-09-22T14:11:00,438.0713,438.0713,436.9433,436.9433,34032,437.6792,4
GOOGL,2026-09-22T14:11:00,169.4324,169.678,169.3441,169.678,1454,169.4938,4
AMZN,2026-09-22T14:11:00,194.6822,194.6822,194.4103,194.5592,45654,194.567,4
TSLA,2026-09-22T14:11:00,246.5043,246.5043,245.7824,245.7824,30822,246.0938,4
AAPL,2026-09-22T14:12:00,218.6304,218.6304,217.9541,218.1375,24044,218.2292,4
MSFT,2026-09-22T14:12:00,436.9433,437.3859,436.3966,437.0901,43722,436.9443,4
GOOGL,2026-09-22T14:12:00,169.678,170.6895,169.678,170.6895,44023,170.2369,4
AMZN,2026-09-22T14:12:00,194.5592,194.6765,194.382,194.382,33255,194.526,4
TSLA,2026-09-22T14:12:00,245.7824,245.7824,244.9723,244.9723,42013,245.3527,4
AAPL,2026-09-22T14:13:00,218.1375,218.3186,217.9378,217.9378,21486,218.1633,4
MSFT,2026-09-22T14:13:00,437.0901,437.3743,436.714,437.3743,29745,437.0504,4
GOOGL,2026-09-22T14:13:00,170.6895,170.7521,170.5582,170.7521,12922,170.6559,4
AMZN,2026-09-22T14:13:00,194.382,194.382,193.8116,193.8116,48542,194.0993,4
TSLA,2026-09-22T14:13:00,244.9723,244.9723,244.2989,244.2989,30586,244.7796,4
AAPL,2026-09-22T14:14:00,217.9378,218.4789,217.9378,218.4373,36761,218.3372,4
MSFT,2026-09-22T14:14:00,437.3743,438.3662,437.3743,438.3662,1300,437.9925,4
GOOGL,2026-09-22T14:14:00,170.7521,170.9925,170.7521,170.9925,11878,170.8427,4
AMZN,2026-09-22T14:14:00,193.8116,194.2025,193.8116,194.2025,8461,194.0091,4
TSLA,2026-09-22T14:14:00,244.2989,244.4743,244.0372,244.3808,26260,244.2687,4
AAPL,2026-09-22T14:15:00,218.4373,218.8526,218.3969,218.8526,16604,218.5586,4
MSFT,2026-09-22T14:15:00,438.3662,438.5781,437.7106,437.7231,43719,438.0789,4
GOOGL,2026-09-22T14:15:00,170.9925,171.4125,170.9925,171.4125,18748,171.1602,4
AMZN,2026-09-22T14:15:00,194.2025,194.9258,194.2025,194.9258,32428,194.5193,4
TSLA,2026-09-22T14:15:00,244.3808,244.8278,244.3808,244.8092,18659,244.629,4
AAPL,2026-09-22T14:16:00,218.8526,218.9748,218.6246,218.6496,48970,218.752,4
MSFT,2026-09-22T14:16:00,437.7231,439.0976,437.7231,439.0976,41116,438.4275,4
GOOGL,2026-09-22T14:16:00,171.4125,171.7177,171.4125,171.7177,7172,171.5444,4
AMZN,2026-09-22T14:16:00,194.9258,194.9258,194.7409,194.805,44847,194.8312,4
TSLA,2026-09-22T14:16:00,244.8092,245.4294,244.741,245.0271,7583,245.0477,4
AAPL,2026-09-22T14:17:00,218.6496,218.6867,218.2633,218.2633,36029,218.5341,4
MSFT,2026-09-22T14:17:00,439.0976,439.3486,439.0976,439.3486,2625,439.2086,4
GOOGL,2026-09-22T14:17:00,171.7177,171.9005,171.6841,171.9005,25965,171.7625,4
AMZN,2026-09-22T14:17:00,194.805,195.0579,194.805,195.0579,45393,194.9233,4
TSLA,2026-09-22T14:17:00,245.0271,245.2991,244.9622,245.2991,4071,245.135,4
AAPL,2026-09-22T14:18:00,218.2633,218.3089,218.202,218.202,918,218.255,4
MSFT,2026-09-22T14:18:00,439.3486,441.3925,439.2567,441.3925,11073,439.9849,4
GOOGL,2026-09-22T14:18:00,171.9005,172.292,171.6707,171.6707,44171,172.0011,4
AMZN,2026-09-22T14:18:00,195.0579,195.0579,194.4478,194.5532,49439,194.7724,4
TSLA,2026-09-22T14:18:00,245.2991,245.2991,244.6275,244.6275,45505,245.0542,4
AAPL,2026-09-22T14:19:00,218.202,218.6509,218.202,218.6509,4461,218.3901,4
MSFT,2026-09-22T14:19:00,441.3925,441.3925,440.4218,440.4218,30341,440.8618,4
GOOGL,2026-09-22T14:19:00,171.6707,171.6707,171.1694,171.3343,15732,171.4038,4
AMZN,2026-09-22T14:19:00,194.5532,194.5532,194.2397,194.3509,31334,194.3878,4
TSLA,2026-09-22T14:19:00,244.6275,244.6946,244.4031,244.6946,18664,244.5807,4
AAPL,2026-09-22T14:20:00,218.6509,219.0523,218.6509,219.0523,27457,218.8821,4
MSFT,2026-09-22T14:20:00,440.4218,440.9611,440.4218,440.9611,4934,440.7392,4
GOOGL,2026-09-22T14:20:00,171.3343,171.7135,171.3343,171.6244,48859,171.5257,4
AMZN,2026-09-22T14:20:00,194.3509,194.7417,194.3509,194.531,4504,194.5321,4
TSLA,2026-09-22T14:20:00,244.6946,245.0894,244.5274,244.5274,23670,244.8301,4
AAPL,2026-09-22T14:21:00,219.0523,219.9978,218.9588,219.9978,44673,219.5036,4
MSFT,2026-09-22T14:21:00,440.9611,441.0309,440.7263,440.7263,27616,440.8478,4
GOOGL,2026-09-22T14:21:00,171.6244,171.9061,171.6244,171.9061,13894,171.7923,4
AMZN,2026-09-22T14:21:00,194.531,195.0298,194.531,194.9097,1425,194.8301,4
TSLA,2026-09-22T14:21:00,244.5274,244.8215,243.9607,244.8215,25618,244.3479,4
AAPL,2026-09-22T14:22:00,219.9978,219.9978,219.5745,219.5745,23728,219.7818,4
MSFT,2026-09-22T14:22:00,440.7263,440.7263,439.7336,439.7336,6245,440.3601,4
GOOGL,2026-09-22T14:22:00,171.9061,171.9061,171.1648,171.1648,18727,171.4567,4
