trade_id,symbol,price,size,exchange_code,conditions,trade_ts
1643,MSFT,429.7585,50,V,@,2026-09-25T13:50:45Z
3203,GOOGL,171.492,200,V,@,2026-09-25T13:50:45Z
4763,AMZN,191.1601,500,V,@,2026-09-25T13:50:45Z
6323,TSLA,244.5884,25,V,@,2026-09-25T13:50:45Z
84,AAPL,222.2959,25,V,@,2026-09-25T13:51:00Z
1644,MSFT,429.4516,10,V,@,2026-09-25T13:51:00Z
3204,GOOGL,171.4118,25,V,@,2026-09-25T13:51:00Z
4764,AMZN,191.2186,25,V,@,2026-09-25T13:51:00Z
6324,TSLA,244.4175,50,V,@,2026-09-25T13:51:00Z
85,AAPL,222.3381,10,V,@,2026-09-25T13:51:15Z
1645,MSFT,429.0092,25,V,@,2026-09-25T13:51:15Z
3205,GOOGL,171.3784,500,V,@,2026-09-25T13:51:15Z
4765,AMZN,190.998,50,V,@,2026-09-25T13:51:15Z
6325,TSLA,244.0454,500,V,@,2026-09-25T13:51:15Z
86,AAPL,222.356,500,V,@,2026-09-25T13:51:30Z
1646,MSFT,429.9683,500,V,@,2026-09-25T13:51:30Z
3206,GOOGL,171.242,25,V,@,2026-09-25T13:51:30Z
4766,AMZN,191.1411,25,V,@,2026-09-25T13:51:30Z
6326,TSLA,243.8627,10,V,@,2026-09-25T13:51:30Z
87,AAPL,222.0766,500,V,@,2026-09-25T13:51:45Z
1647,MSFT,430.2029,10,V,@,2026-09-25T13:51:45Z
3207,GOOGL,171.5648,25,V,@,2026-09-25T13:51:45Z
4767,AMZN,191.1114,500,V,@,2026-09-25T13:51:45Z
6327,TSLA,243.8425,25,V,@,2026-09-25T13:51:45Z
88,AAPL,221.9782,10,V,@,2026-09-25T13:52:00Z
1648,MSFT,430.321,200,V,@,2026-09-25T13:52:00Z
3208,GOOGL,171.5099,25,V,@,2026-09-25T13:52:00Z
4768,AMZN,191.1699,50,V,@,2026-09-25T13:52:00Z
6328,TSLA,244.1419,10,V,@,2026-09-25T13:52:00Z
89,AAPL,222.0418,50,V,@,2026-09-25T13:52:15Z
1649,MSFT,431.4317,500,V,@,2026-09-25T13:52:15Z
3209,GOOGL,171.9155,25,V,@,2026-09-25T13:52:15Z
4769,AMZN,191.3966,10,V,@,2026-09-25T13:52:15Z
6329,TSLA,244.4022,100,V,@,2026-09-25T13:52:15Z
90,AAPL,222.5199,500,V,@,2026-09-25T13:52:30Z
1650,MSFT,431.0056,10,V,@,2026-09-25T13:52:30Z
3210,GOOGL,172.2828,25,V,@,2026-09-25T13:52:30Z
4770,AMZN,191.8542,500,V,@,2026-09-25T13:52:30Z
6330,TSLA,244.1272,500,V,@,2026-09-25T13:52:30Z
91,AAPL,222.5741,100,V,@,2026-09-25T13:52:45Z
1651,MSFT,430.3484,100,V,@,2026-09-25T13:52:45Z
3211,GOOGL,172.117,200,V,@,2026-09-25T13:52:45Z
4771,AMZN,191.3364,500,V,@,2026-09-25T13:52:45Z
6331,TSLA,244.0851,25,V,@,2026-09-25T13:52:45Z
92,AAPL,222.5082,25,V,@,2026-09-25T13:53:00Z
1652,MSFT,431.4124,500,V,@,2026-09-25T13:53:00Z
3212,GOOGL,172.0332,500,V,@,2026-09-25T13:53:00Z
4772,AMZN,191.2127,500,V,@,2026-09-25T13:53:00Z
6332,TSLA,243.4738,25,V,@,2026-09-25T13:53:00Z
93,AAPL,222.1623,100,V,@,2026-09-25T13:53:15Z
1653,MSFT,431.8735,25,V,@,2026-09-25T13:53:15Z
3213,GOOGL,172.1799,25,V,@,2026-09-25T13:53:15Z
4773,AMZN,191.0074,25,V,@,2026-09-25T13:53:15Z
6333,TSLA,243.398,50,V,@,2026-09-25T13:53:15Z
94,AAPL,222.0754,100,V,@,2026-09-25T13:53:30Z
1654,MSFT,432.6542,100,V,@,2026-09-25T13:53:30Z
3214,GOOGL,172.2124,200,V,@,2026-09-25T13:53:30Z
4774,AMZN,191.1953,100,V,@,2026-09-25T13:53:30Z
6334,TSLA,243.5558,50,V,@,2026-09-25T13:53:30Z
95,AAPL,222.2905,25,V,@,2026-09-25T13:53:45Z
1655,MSFT,432.7644,500,V,@,2026-09-25T13:53:45Z
3215,GOOGL,172.1199,50,V,@,2026-09-25T13:53:45Z
4775,AMZN,191.3809,25,V,@,2026-09-25T13:53:45Z
6335,TSLA,243.4506,200,V,@,2026-09-25T13:53:45Z
96,AAPL,222.0943,10,V,@,2026-09-25T13:54:00Z
1656,MSFT,432.9312,200,V,@,2026-09-25T13:54:00Z
3216,GOOGL,172.2581,10,V,@,2026-09-25T13:54:00Z
4776,AMZN,191.1831,50,V,@,2026-09-25T13:54:00Z
6336,TSLA,243.5741,500,V,@,2026-09-25T13:54:00Z
97,AAPL,222.2877,10,V,@,2026-09-25T13:54:15Z
1657,MSFT,432.8088,10,V,@,2026-09-25T13:54:15Z
3217,GOOGL,172.412,50,V,@,2026-09-25T13:54:15Z
4777,AMZN,191.1534,100,V,@,2026-09-25T13:54:15Z
6337,TSLA,243.6962,10,V,@,2026-09-25T13:54:15Z
98,AAPL,222.4228,500,V,@,2026-09-25T13:54:30Z
1658,MSFT,432.1192,10,V,@,2026-09-25T13:54:30Z
3218,GOOGL,172.3279,25,V,@,2026-09-25T13:54:30Z
4778,AMZN,191.404,25,V,@,2026-09-25T13:54:30Z
6338,TSLA,243.6412,200,V,@,2026-09-25T13:54:30Z
99,AAPL,222.2015,500,V,@,2026-09-25T13:54:45Z
1659,MSFT,432.0855,100,V,@,2026-09-25T13:54:45Z
3219,GOOGL,172.2313,10,V,@,2026-09-25T13:54:45Z
4779,AMZN,191.5175,500,V,@,2026-09-25T13:54:45Z
6339,TSLA,243.4801,10,V,@,2026-09-25T13:54:45Z
100,AAPL,222.3166,500,V,@,2026-09-25T13:55:00Z
1660,MSFT,432.4353,200,V,@,2026-09-25T13:55:00Z
3220,GOOGL,172.2316,500,V,@,2026-09-25T13:55:00Z
4780,AMZN,191.2181,500,V,@,2026-09-25T13:55:00Z
6340,TSLA,243.2797,200,V,@,2026-09-25T13:55:00Z
101,AAPL,222.5005,25,V,@,2026-09-25T13:55:15Z
1661,MSFT,431.957,50,V,@,2026-09-25T13:55:15Z
3221,GOOGL,172.0352,200,V,@,2026-09-25T13:55:15Z
4781,AMZN,191.119,25,V,@,2026-09-25T13:55:15Z
6341,TSLA,243.0597,200,V,@,2026-09-25T13:55:15Z
102,AAPL,222.6314,25,V,@,2026-09-25T13:55:30Z
1662,MSFT,431.8029,500,V,@,2026-09-25T13:55:30Z
3222,GOOGL,171.9767,500,V,@,2026-09-25T13:55:30Z
4782,AMZN,191.1627,25,V,@,2026-09-25T13:55:30Z
6342,TSLA,243.2838,100,V,@,2026-09-25T13:55:30Z
103,AAPL,222.3958,200,V,@,2026-09-25T13:55:45Z
1663,MSFT,431.8385,500,V,@,2026-09-25T13:55:45Z
3223,GOOGL,171.8901,25,V,@,2026-09-25T13:55:45Z
4783,AMZN,190.9409,25,V,@,2026-09-25T13:55:45Z
6343,TSLA,243.9003,50,V,@,2026-09-25T13:55:45Z
104,AAPL,222.7703,100,V,@,2026-09-25T13:56:00Z
1664,MSFT,431.8512,200,V,@,2026-09-25T13:56:00Z
3224,GOOGL,171.7751,200,V,@,2026-09-25T13:56:00Z
4784,AMZN,190.9703,200,V,@,2026-09-25T13:56:00Z
6344,TSLA,243.8834,200,V,@,2026-09-25T13:56:00Z
105,AAPL,222.8606,100,V,@,2026-09-25T13:56:15Z
1665,MSFT,431.6576,100,V,@,2026-09-25T13:56:15Z
3225,GOOGL,171.723,10,V,@,2026-09-25T13:56:15Z
4785,AMZN,190.662,25,V,@,2026-09-25T13:56:15Z
6345,TSLA,243.8378,10,V,@,2026-09-25T13:56:15Z
106,AAPL,222.9701,200,V,@,2026-09-25T13:56:30Z
1666,MSFT,431.6816,10,V,@,2026-09-25T13:56:30Z
3226,GOOGL,171.3383,25,V,@,2026-09-25T13:56:30Z
4786,AMZN,190.6803,100,V,@,2026-09-25T13:56:30Z
6346,TSLA,243.9163,200,V,@,2026-09-25T13:56:30Z
107,AAPL,222.5283,10,V,@,2026-09-25T13:56:45Z
1667,MSFT,431.8461,50,V,@,2026-09-25T13:56:45Z
3227,GOOGL,171.2941,500,V,@,2026-09-25T13:56:45Z
4787,AMZN,190.6567,500,V,@,2026-09-25T13:56:45Z
6347,TSLA,244.0117,25,V,@,2026-09-25T13:56:45Z
108,AAPL,222.6338,10,V,@,2026-09-25T13:57:00Z
1668,MSFT,432.4395,100,V,@,2026-09-25T13:57:00Z
3228,GOOGL,171.365,200,V,@,2026-09-25T13:57:00Z
4788,AMZN,190.6253,200,V,@,2026-09-25T13:57:00Z
6348,TSLA,244.0608,200,V,@,2026-09-25T13:57:00Z
109,AAPL,222.4736,25,V,@,2026-09-25T13:57:15Z
1669,MSFT,431.5369,25,V,@,2026-09-25T13:57:15Z
3229,GOOGL,171.3936,10,V,@,2026-09-25T13:57:15Z
4789,AMZN,190.6657,100,V,@,2026-09-25T13:57:15Z
6349,TSLA,244.1203,10,V,@,2026-09-25T13:57:15Z
110,AAPL,222.2469,25,V,@,2026-09-25T13:57:30Z
1670,MSFT,431.7032,50,V,@,2026-09-25T13:57:30Z
3230,GOOGL,171.4193,50,V,@,2026-09-25T13:57:30Z
4790,AMZN,190.7638,10,V,@,2026-09-25T13:57:30Z
6350,TSLA,244.0342,500,V,@,2026-09-25T13:57:30Z
111,AAPL,222.3448,100,V,@,2026-09-25T13:57:45Z
1671,MSFT,431.6449,100,V,@,2026-09-25T13:57:45Z
3231,GOOGL,171.3298,10,V,@,2026-09-25T13:57:45Z
4791,AMZN,190.5757,500,V,@,2026-09-25T13:57:45Z
6351,TSLA,244.3302,100,V,@,2026-09-25T13:57:45Z
112,AAPL,222.3539,100,V,@,2026-09-25T13:58:00Z
1672,MSFT,432.2608,50,V,@,2026-09-25T13:58:00Z
3232,GOOGL,171.2485,200,V,@,2026-09-25T13:58:00Z
4792,AMZN,190.6694,200,V,@,2026-09-25T13:58:00Z
6352,TSLA,244.1733,50,V,@,2026-09-25T13:58:00Z
113,AAPL,221.9123,100,V,@,2026-09-25T13:58:15Z
1673,MSFT,432.3114,200,V,@,2026-09-25T13:58:15Z
3233,GOOGL,171.1055,25,V,@,2026-09-25T13:58:15Z
4793,AMZN,190.876,10,V,@,2026-09-25T13:58:15Z
6353,TSLA,243.6728,10,V,@,2026-09-25T13:58:15Z
114,AAPL,221.9642,50,V,@,2026-09-25T13:58:30Z
1674,MSFT,432.4318,10,V,@,2026-09-25T13:58:30Z
3234,GOOGL,170.9298,10,V,@,2026-09-25T13:58:30Z
4794,AMZN,191.1176,10,V,@,2026-09-25T13:58:30Z
6354,TSLA,243.7821,25,V,@,2026-09-25T13:58:30Z
115,AAPL,222.0731,100,V,@,2026-09-25T13:58:45Z
1675,MSFT,432.1176,25,V,@,2026-09-25T13:58:45Z
3235,GOOGL,170.9995,10,V,@,2026-09-25T13:58:45Z
4795,AMZN,191.205,10,V,@,2026-09-25T13:58:45Z
6355,TSLA,243.9221,500,V,@,2026-09-25T13:58:45Z
116,AAPL,221.9964,50,V,@,2026-09-25T13:59:00Z
1676,MSFT,432.2425,500,V,@,2026-09-25T13:59:00Z
3236,GOOGL,171.394,200,V,@,2026-09-25T13:59:00Z
4796,AMZN,191.2115,500,V,@,2026-09-25T13:59:00Z
6356,TSLA,243.9171,200,V,@,2026-09-25T13:59:00Z
117,AAPL,221.5029,100,V,@,2026-09-25T13:59:15Z
1677,MSFT,432.1518,25,V,@,2026-09-25T13:59:15Z
3237,GOOGL,171.5447,25,V,@,2026-09-25T13:59:15Z
4797,AMZN,191.3048,200,V,@,2026-09-25T13:59:15Z
6357,TSLA,243.7573,10,V,@,2026-09-25T13:59:15Z
118,AAPL,221.7616,25,V,@,2026-09-25T13:59:30Z
1678,MSFT,431.9929,200,V,@,2026-09-25T13:59:30Z
3238,GOOGL,171.3355,100,V,@,2026-09-25T13:59:30Z
4798,AMZN,191.2642,10,V,@,2026-09-25T13:59:30Z
6358,TSLA,244.0096,100,V,@,2026-09-25T13:59:30Z
119,AAPL,222.044,25,V,@,2026-09-25T13:59:45Z
1679,MSFT,431.6931,10,V,@,2026-09-25T13:59:45Z
3239,GOOGL,171.7866,50,V,@,2026-09-25T13:59:45Z
4799,AMZN,191.2832,10,V,@,2026-09-25T13:59:45Z
6359,TSLA,243.8501,200,V,@,2026-09-25T13:59:45Z
120,AAPL,222.0359,50,V,@,2026-09-25T14:00:00Z
1680,MSFT,432.1413,100,V,@,2026-09-25T14:00:00Z
3240,GOOGL,171.6632,200,V,@,2026-09-25T14:00:00Z
4800,AMZN,191.1334,10,V,@,2026-09-25T14:00:00Z
6360,TSLA,243.4274,50,V,@,2026-09-25T14:00:00Z
121,AAPL,222.0514,10,V,@,2026-09-25T14:00:15Z
1681,MSFT,432.3288,200,V,@,2026-09-25T14:00:15Z
3241,GOOGL,171.3383,500,V,@,2026-09-25T14:00:15Z
4801,AMZN,190.7929,100,V,@,2026-09-25T14:00:15Z
6361,TSLA,243.8839,25,V,@,2026-09-25T14:00:15Z
122,AAPL,222.1269,10,V,@,2026-09-25T14:00:30Z
1682,MSFT,431.9195,25,V,@,2026-09-25T14:00:30Z
3242,GOOGL,171.0865,100,V,@,2026-09-25T14:00:30Z
4802,AMZN,190.7002,200,V,@,2026-09-25T14:00:30Z
6362,TSLA,243.9022,50,V,@,2026-09-25T14:00:30Z
123,AAPL,222.1198,200,V,@,2026-09-25T14:00:45Z
1683,MSFT,431.0736,100,V,@,2026-09-25T14:00:45Z
3243,GOOGL,171.2223,50,V,@,2026-09-25T14:00:45Z
4803,AMZN,190.7485,100,V,@,2026-09-25T14:00:45Z
6363,TSLA,244.0752,25,V,@,2026-09-25T14:00:45Z
124,AAPL,222.0414,100,V,@,2026-09-25T14:01:00Z
1684,MSFT,430.882,50,V,@,2026-09-25T14:01:00Z
3244,GOOGL,171.1342,100,V,@,2026-09-25T14:01:00Z
4804,AMZN,190.6843,25,V,@,2026-09-25T14:01:00Z
6364,TSLA,244.0959,200,V,@,2026-09-25T14:01:00Z
125,AAPL,221.6069,25,V,@,2026-09-25T14:01:15Z
1685,MSFT,431.7002,200,V,@,2026-09-25T14:01:15Z
3245,GOOGL,171.0365,10,V,@,2026-09-25T14:01:15Z
4805,AMZN,190.6075,500,V,@,2026-09-25T14:01:15Z
6365,TSLA,243.9967,50,V,@,2026-09-25T14:01:15Z
126,AAPL,221.5991,10,V,@,2026-09-25T14:01:30Z
1686,MSFT,432.1438,500,V,@,2026-09-25T14:01:30Z
3246,GOOGL,171.1368,25,V,@,2026-09-25T14:01:30Z
4806,AMZN,190.8112,200,V,@,2026-09-25T14:01:30Z
6366,TSLA,243.8037,500,V,@,2026-09-25T14:01:30Z
127,AAPL,221.9089,200,V,@,2026-09-25T14:01:45Z
1687,MSFT,432.0303,200,V,@,2026-09-25T14:01:45Z
3247,GOOGL,170.8564,500,V,@,2026-09-25T14:01:45Z
4807,AMZN,190.8204,10,V,@,2026-09-25T14:01:45Z
6367,TSLA,243.4556,200,V,@,2026-09-25T14:01:45Z
128,AAPL,222.3808,10,V,@,2026-09-25T14:02:00Z
1688,MSFT,431.5329,25,V,@,2026-09-25T14:02:00Z
3248,GOOGL,171.2349,100,V,@,2026-09-25T14:02:00Z
4808,AMZN,191.0592,10,V,@,2026-09-25T14:02:00Z
6368,TSLA,243.5501,25,V,@,2026-09-25T14:02:00Z
129,AAPL,222.3071,200,V,@,2026-09-25T14:02:15Z
1689,MSFT,432.0613,25,V,@,2026-09-25T14:02:15Z
3249,GOOGL,171.2254,100,V,@,2026-09-25T14:02:15Z
4809,AMZN,191.0996,25,V,@,2026-09-25T14:02:15Z
6369,TSLA,243.6018,200,V,@,2026-09-25T14:02:15Z
130,AAPL,222.1619,200,V,@,2026-09-25T14:02:30Z
1690,MSFT,432.5598,25,V,@,2026-09-25T14:02:30Z
3250,GOOGL,171.0482,500,V,@,2026-09-25T14:02:30Z
4810,AMZN,191.0203,10,V,@,2026-09-25T14:02:30Z
6370,TSLA,243.7297,10,V,@,2026-09-25T14:02:30Z
131,AAPL,222.5026,10,V,@,2026-09-25T14:02:45Z
1691,MSFT,433.1409,10,V,@,2026-09-25T14:02:45Z
3251,GOOGL,170.9525,100,V,@,2026-09-25T14:02:45Z
4811,AMZN,190.9541,25,V,@,2026-09-25T14:02:45Z
6371,TSLA,243.6894,25,V,@,2026-09-25T14:02:45Z
132,AAPL,222.8226,200,V,@,2026-09-25T14:03:00Z
1692,MSFT,434.2463,100,V,@,2026-09-25T14:03:00Z
3252,GOOGL,170.9887,25,V,@,2026-09-25T14:03:00Z
4812,AMZN,191.1729,10,V,@,2026-09-25T14:03:00Z
6372,TSLA,243.7942,200,V,@,2026-09-25T14:03:00Z
133,AAPL,223.1064,25,V,@,2026-09-25T14:03:15Z
1693,MSFT,434.8264,200,V,@,2026-09-25T14:03:15Z
3253,GOOGL,171.1068,50,V,@,2026-09-25T14:03:15Z
4813,AMZN,191.2004,100,V,@,2026-09-25T14:03:15Z
6373,TSLA,243.7406,25,V,@,2026-09-25T14:03:15Z
134,AAPL,223.2673,500,V,@,2026-09-25T14:03:30Z
1694,MSFT,435.1381,50,V,@,2026-09-25T14:03:30Z
3254,GOOGL,170.9083,10,V,@,2026-09-25T14:03:30Z
4814,AMZN,191.3871,500,V,@,2026-09-25T14:03:30Z
6374,TSLA,243.8159,25,V,@,2026-09-25T14:03:30Z
135,AAPL,223.0887,500,V,@,2026-09-25T14:03:45Z
1695,MSFT,435.3788,50,V,@,2026-09-25T14:03:45Z
3255,GOOGL,170.9984,200,V,@,2026-09-25T14:03:45Z
4815,AMZN,191.2919,500,V,@,2026-09-25T14:03:45Z
6375,TSLA,244.2006,50,V,@,2026-09-25T14:03:45Z
136,AAPL,223.0111,50,V,@,2026-09-25T14:04:00Z
1696,MSFT,436.1518,500,V,@,2026-09-25T14:04:00Z
3256,GOOGL,171.1125,100,V,@,2026-09-25T14:04:00Z
4816,AMZN,191.4172,10,V,@,2026-09-25T14:04:00Z
6376,TSLA,243.7931,25,V,@,2026-09-25T14:04:00Z
137,AAPL,223.027,10,V,@,2026-09-25T14:04:15Z
1697,MSFT,436.2912,50,V,@,2026-09-25T14:04:15Z
3257,GOOGL,171.2617,100,V,@,2026-09-25T14:04:15Z
4817,AMZN,190.8321,50,V,@,2026-09-25T14:04:15Z
6377,TSLA,243.6208,10,V,@,2026-09-25T14:04:15Z
138,AAPL,223.2504,10,V,@,2026-09-25T14:04:30Z
1698,MSFT,436.2077,200,V,@,2026-09-25T14:04:30Z
3258,GOOGL,171.3544,500,V,@,2026-09-25T14:04:30Z
4818,AMZN,190.8621,10,V,@,2026-09-25T14:04:30Z
6378,TSLA,243.7095,25,V,@,2026-09-25T14:04:30Z
139,AAPL,223.1613,100,V,@,2026-09-25T14:04:45Z
1699,MSFT,435.8729,100,V,@,2026-09-25T14:04:45Z
3259,GOOGL,171.5067,200,V,@,2026-09-25T14:04:45Z
4819,AMZN,190.9382,200,V,@,2026-09-25T14:04:45Z
6379,TSLA,243.8666,100,V,@,2026-09-25T14:04:45Z
140,AAPL,222.9952,200,V,@,2026-09-25T14:05:00Z
1700,MSFT,436.1565,10,V,@,2026-09-25T14:05:00Z
3260,GOOGL,171.4158,25,V,@,2026-09-25T14:05:00Z
4820,AMZN,191.4102,50,V,@,2026-09-25T14:05:00Z
6380,TSLA,243.8001,10,V,@,2026-09-25T14:05:00Z
141,AAPL,223.7378,25,V,@,2026-09-25T14:05:15Z
1701,MSFT,436.2952,25,V,@,2026-09-25T14:05:15Z
3261,GOOGL,171.5173,200,V,@,2026-09-25T14:05:15Z
4821,AMZN,191.7295,25,V,@,2026-09-25T14:05:15Z
6381,TSLA,243.9194,25,V,@,2026-09-25T14:05:15Z
142,AAPL,223.7306,50,V,@,2026-09-25T14:05:30Z
1702,MSFT,435.7017,25,V,@,2026-09-25T14:05:30Z
3262,GOOGL,171.8251,50,V,@,2026-09-25T14:05:30Z
4822,AMZN,192.0236,25,V,@,2026-09-25T14:05:30Z
6382,TSLA,243.7151,100,V,@,2026-09-25T14:05:30Z
143,AAPL,223.8694,10,V,@,2026-09-25T14:05:45Z
1703,MSFT,435.2518,200,V,@,2026-09-25T14:05:45Z
3263,GOOGL,171.7761,100,V,@,2026-09-25T14:05:45Z
4823,AMZN,192.3812,100,V,@,2026-09-25T14:05:45Z
6383,TSLA,243.3375,10,V,@,2026-09-25T14:05:45Z
144,AAPL,223.9382,25,V,@,2026-09-25T14:06:00Z
1704,MSFT,435.1877,200,V,@,2026-09-25T14:06:00Z
3264,GOOGL,171.9695,200,V,@,2026-09-25T14:06:00Z
4824,AMZN,192.1839,200,V,@,2026-09-25T14:06:00Z
6384,TSLA,243.4761,100,V,@,2026-09-25T14:06:00Z
145,AAPL,223.8487,500,V,@,2026-09-25T14:06:15Z
1705,MSFT,434.2102,50,V,@,2026-09-25T14:06:15Z
3265,GOOGL,171.9617,500,V,@,2026-09-25T14:06:15Z
4825,AMZN,192.1221,50,V,@,2026-09-25T14:06:15Z
6385,TSLA,243.326,10,V,@,2026-09-25T14:06:15Z
146,AAPL,223.9446,200,V,@,2026-09-25T14:06:30Z
1706,MSFT,433.6524,200,V,@,2026-09-25T14:06:30Z
3266,GOOGL,171.8393,500,V,@,2026-09-25T14:06:30Z
4826,AMZN,192.2268,200,V,@,2026-09-25T14:06:30Z
6386,TSLA,243.387,25,V,@,2026-09-25T14:06:30Z
147,AAPL,224.1199,10,V,@,2026-09-25T14:06:45Z
1707,MSFT,433.818,50,V,@,2026-09-25T14:06:45Z
3267,GOOGL,171.8648,100,V,@,2026-09-25T14:06:45Z
4827,AMZN,191.8643,50,V,@,2026-09-25T14:06:45Z
6387,TSLA,243.4297,200,V,@,2026-09-25T14:06:45Z
148,AAPL,223.8177,500,V,@,2026-09-25T14:07:00Z
1708,MSFT,433.9387,100,V,@,2026-09-25T14:07:00Z
3268,GOOGL,171.7687,10,V,@,2026-09-25T14:07:00Z
4828,AMZN,192.0479,50,V,@,2026-09-25T14:07:00Z
6388,TSLA,243.1073,200,V,@,2026-09-25T14:07:00Z
149,AAPL,223.895,50,V,@,2026-09-25T14:07:15Z
1709,MSFT,433.8826,50,V,@,2026-09-25T14:07:15Z
3269,GOOGL,171.5625,500,V,@,2026-09-25T14:07:15Z
4829,AMZN,192.1562,500,V,@,2026-09-25T14:07:15Z
6389,TSLA,243.0876,500,V,@,2026-09-25T14:07:15Z
150,AAPL,223.7227,10,V,@,2026-09-25T14:07:30Z
1710,MSFT,434.5129,100,V,@,2026-09-25T14:07:30Z
3270,GOOGL,171.2642,25,V,@,2026-09-25T14:07:30Z
4830,AMZN,192.0484,10,V,@,2026-09-25T14:07:30Z
6390,TSLA,242.9653,200,V,@,2026-09-25T14:07:30Z
151,AAPL,223.4488,10,V,@,2026-09-25T14:07:45Z
1711,MSFT,434.0706,25,V,@,2026-09-25T14:07:45Z
3271,GOOGL,171.0913,10,V,@,2026-09-25T14:07:45Z
4831,AMZN,191.8641,10,V,@,2026-09-25T14:07:45Z
6391,TSLA,242.9705,50,V,@,2026-09-25T14:07:45Z
152,AAPL,222.9967,500,V,@,2026-09-25T14:08:00Z
1712,MSFT,433.8557,200,V,@,2026-09-25T14:08:00Z
3272,GOOGL,171.1903,10,V,@,2026-09-25T14:08:00Z
4832,AMZN,191.8649,25,V,@,2026-09-25T14:08:00Z
6392,TSLA,242.8475,500,V,@,2026-09-25T14:08:00Z
153,AAPL,222.8288,500,V,@,2026-09-25T14:08:15Z
1713,MSFT,433.3379,500,V,@,2026-09-25T14:08:15Z
3273,GOOGL,171.2087,200,V,@,2026-09-25T14:08:15Z
4833,AMZN,191.8837,10,V,@,2026-09-25T14:08:15Z
6393,TSLA,243.0989,50,V,@,2026-09-25T14:08:15Z
154,AAPL,222.7704,500,V,@,2026-09-25T14:08:30Z
1714,MSFT,432.9174,25,V,@,2026-09-25T14:08:30Z
3274,GOOGL,171.01,100,V,@,2026-09-25T14:08:30Z
4834,AMZN,191.7773,10,V,@,2026-09-25T14:08:30Z
6394,TSLA,243.0916,100,V,@,2026-09-25T14:08:30Z
155,AAPL,222.4903,50,V,@,2026-09-25T14:08:45Z
1715,MSFT,433.7994,10,V,@,2026-09-25T14:08:45Z
3275,GOOGL,171.2373,200,V,@,2026-09-25T14:08:45Z
4835,AMZN,191.9023,200,V,@,2026-09-25T14:08:45Z
6395,TSLA,243.1177,50,V,@,2026-09-25T14:08:45Z
156,AAPL,222.2737,200,V,@,2026-09-25T14:09:00Z
1716,MSFT,434.0191,500,V,@,2026-09-25T14:09:00Z
3276,GOOGL,171.1948,100,V,@,2026-09-25T14:09:00Z
4836,AMZN,192.0695,100,V,@,2026-09-25T14:09:00Z
6396,TSLA,243.2205,200,V,@,2026-09-25T14:09:00Z
157,AAPL,221.7923,50,V,@,2026-09-25T14:09:15Z
1717,MSFT,433.68,50,V,@,2026-09-25T14:09:15Z
3277,GOOGL,171.3577,50,V,@,2026-09-25T14:09:15Z
4837,AMZN,192.2197,100,V,@,2026-09-25T14:09:15Z
6397,TSLA,243.4255,10,V,@,2026-09-25T14:09:15Z
158,AAPL,221.827,10,V,@,2026-09-25T14:09:30Z
1718,MSFT,433.7332,50,V,@,2026-09-25T14:09:30Z
3278,GOOGL,171.1804,200,V,@,2026-09-25T14:09:30Z
4838,AMZN,192.1807,50,V,@,2026-09-25T14:09:30Z
6398,TSLA,243.5995,50,V,@,2026-09-25T14:09:30Z
159,AAPL,221.8824,10,V,@,2026-09-25T14:09:45Z
1719,MSFT,433.4592,100,V,@,2026-09-25T14:09:45Z
3279,GOOGL,170.9198,500,V,@,2026-09-25T14:09:45Z
4839,AMZN,192.7057,50,V,@,2026-09-25T14:09:45Z
6399,TSLA,244.0384,50,V,@,2026-09-25T14:09:45Z
160,AAPL,221.8021,50,V,@,2026-09-25T14:10:00Z
1720,MSFT,433.7419,500,V,@,2026-09-25T14:10:00Z
3280,GOOGL,170.9593,200,V,@,2026-09-25T14:10:00Z
4840,AMZN,193.0419,100,V,@,2026-09-25T14:10:00Z
6400,TSLA,244.0585,50,V,@,2026-09-25T14:10:00Z
161,AAPL,221.8438,500,V,@,2026-09-25T14:10:15Z
1721,MSFT,433.2791,100,V,@,2026-09-25T14:10:15Z
3281,GOOGL,171.091,500,V,@,2026-09-25T14:10:15Z
4841,AMZN,192.7784,25,V,@,2026-09-25T14:10:15Z
6401,TSLA,244.1932,10,V,@,2026-09-25T14:10:15Z
162,AAPL,221.5308,100,V,@,2026-09-25T14:10:30Z
1722,MSFT,432.2136,50,V,@,2026-09-25T14:10:30Z
3282,GOOGL,171.1056,25,V,@,2026-09-25T14:10:30Z
4842,AMZN,192.9149,500,V,@,2026-09-25T14:10:30Z
6402,TSLA,243.9702,500,V,@,2026-09-25T14:10:30Z
163,AAPL,221.5034,200,V,@,2026-09-25T14:10:45Z
1723,MSFT,432.264,50,V,@,2026-09-25T14:10:45Z
3283,GOOGL,171.0218,50,V,@,2026-09-25T14:10:45Z
4843,AMZN,192.6211,25,V,@,2026-09-25T14:10:45Z
6403,TSLA,244.0892,500,V,@,2026-09-25T14:10:45Z
164,AAPL,221.8666,10,V,@,2026-09-25T14:11:00Z
1724,MSFT,432.6259,500,V,@,2026-09-25T14:11:00Z
3284,GOOGL,170.9746,25,V,@,2026-09-25T14:11:00Z
4844,AMZN,192.7972,100,V,@,2026-09-25T14:11:00Z
6404,TSLA,243.9205,100,V,@,2026-09-25T14:11:00Z
165,AAPL,222.2744,50,V,@,2026-09-25T14:11:15Z
1725,MSFT,432.0861,500,V,@,2026-09-25T14:11:15Z
